,Block_Group,NO2_Hospital_Admissions_V,NO2_Asthma_Exacerbation_I,NO2_Asthma_Exacerbation_V,O3_Acute_Respiratory_Symptoms_I,O3_Mortality_V,O3_School_Loss_Days_I,O3_School_Loss_Days_V,PM25_Acute_Respiratory_Symptoms_I,PM25_Mortality_V,PM25_Work_Loss_Days_I,PM25_Work_Loss_Days_V,SO2_Asthma_Exacerbation_I,SO2_Asthma_Exacerbation_V,SO2_Hospital_Admissions_V,bgrp,SUM_HOUSIN,SUM_POP10,under_1,under_1pct,under_13,under_13pc,over_70,over_70pct,NonWhite,NonWt_Pct,PLx2_Pop,PLx2_Pct
558,420034639001,111.268005875,1.04695028557,87.9062923414,0.986571176996,5772.5012101,0.329111513021,32.3155195136,0.625707897254,22190.9376184,0.105241009811,17.6795614494,0.118698820837,9.37587156814,38.3973002541,420034639001,622.0,1192.0,11,0.922819018364,156,13.0872001648,130,10.9060001373,201.0,16.8624161074,450.0,42.7756653992
559,420034639002,47.0592355591,0.442792874014,37.1787279361,0.417256380655,2441.39806475,0.139193077962,13.6673937224,0.264634340272,9385.34444336,0.0445102024812,7.47732144823,0.0502019940632,3.96539279398,16.2395972075,420034639002,424.0,728.0,10,1.37363004684,112,15.3845996857,90,12.3626003265,200.0,27.4725274725,340.0,56.0131795717
560,420034639003,22.9973599932,0.216388281815,18.168858467,0.203908862552,1193.08589514,0.0680222125251,6.67911345925,0.12932405547,4586.52041964,0.0217516739843,3.65408938516,0.0245331934557,1.93784630189,7.93612260567,420034639003,417.0,742.0,11,1.48248004913,98,13.2075004578,72,9.70349979401,257.0,34.6361185984,425.0,40.8653846154
561,420034643001,92.1332474379,0.923898315017,77.4256500737,0.812284613264,4795.18501787,0.297638535387,29.2251820971,0.514748303346,18618.8084266,0.0865781484943,14.5443653499,0.108775881799,8.59207101016,31.8721060912,420034643001,605.0,1297.0,13,1.00231003761,190,14.6492004395,181,13.9553003311,81.0,6.24518118736,592.0,40.9688581315
562,420034643002,117.190214111,1.17516579915,98.4826733252,1.03319713995,6099.3048066,0.378585631785,37.1733922621,0.654741535329,23682.4621587,0.110124325816,18.4999154688,0.138359053139,10.9288087562,40.5401854473,420034643002,412.0,789.0,6,0.7604560256,94,11.9138002396,78,9.88593006134,125.0,15.8428390368,147.0,27.0220588235
563,420034643003,73.4861307019,0.717699413596,60.1408217894,0.633154348766,3713.75781104,0.227984191579,22.3858093613,0.58269412231,21072.3074091,0.0980063031198,16.4641945336,0.0862496481739,6.81198801086,25.1201526515,420034643003,333.0,665.0,4,0.601504027843,94,14.1352996826,57,8.5714302063,56.0,8.42105263158,198.0,26.7567567568
564,420034643004,88.6446390453,0.865744390861,72.5464980738,0.763759612464,4479.8211243,0.275012116947,27.0034899323,0.702890595172,25419.0425634,0.118222762326,19.8603813762,0.104040978306,8.21714536657,30.3018657165,420034643004,273.0,579.0,4,0.690846025944,87,15.0258998871,57,9.84455966949,37.0,6.39032815199,313.0,48.8299531981
565,420034644001,28.6324106406,0.375549723178,31.4612644332,0.242624058197,1550.17806763,0.115886360778,11.3789029095,0.154239085987,5312.2023063,0.0259422603308,4.35807093147,0.0445139365089,3.51610023701,10.2140535978,420034644001,289.0,447.0,4,0.89485502243,52,11.633099556,47,10.5144996643,121.0,27.0693512304,320.0,69.2640692641
566,420034644002,53.0596856739,0.695943958166,58.3019378864,0.449614784642,2872.68700601,0.214752904272,21.0866268545,0.285825626465,9844.22036987,0.0480744732343,8.07608749879,0.0824902732647,6.51580363053,18.9280056137,420034644002,434.0,922.0,13,1.40998005867,212,22.9934997559,39,4.22992992401,555.0,60.1952277657,438.0,56.4432989691
567,420034644003,40.2150703826,0.527470807724,44.188285433,0.34077265969,2177.27091042,0.162765818351,15.9820054023,0.216633354296,7461.1451238,0.0364366712725,6.12103941165,0.0625211420514,4.93846690332,14.3459402047,420034644003,519.0,1081.0,25,2.31266999245,246,22.7567005157,178,16.4661998749,557.0,51.5263644773,913.0,86.2134088763
568,420034644004,37.6906510537,0.481266493035,40.3144413263,0.311979639376,1980.52723848,0.146432987112,14.3782817176,0.288932804587,9949.29205659,0.0485970854064,8.16388173439,0.0582253023774,4.59862817189,13.2791945807,420034644004,637.0,992.0,14,1.41129004955,149,15.0201997757,99,9.97984027863,349.0,35.1814516129,787.0,69.58443855
569,420034656001,104.945450575,0.796107728218,66.8508188159,0.909541281995,5228.6710162,0.25676418855,25.2117225232,0.577886505695,21206.4241777,0.0971976855053,16.3283539061,0.0900884277495,7.11597236096,35.4454936371,420034656001,656.0,995.0,4,0.402009993792,100,10.0502996445,139,13.9697999954,149.0,14.9748743719,370.0,38.9473684211
570,420034656002,174.232063871,1.28858936049,108.196796526,1.47740015996,8438.66770177,0.409849477417,40.2431949546,1.36373853417,50034.6615006,0.22937415539,38.5328350841,0.148856596826,11.7566781359,58.2239845925,420034656002,729.0,1378.0,15,1.08852994442,159,11.5384998322,166,12.0464000702,112.0,8.12772133527,333.0,22.9496898691
571,420034658001,202.572752519,2.07158923615,173.606602256,1.89263429965,10678.3655687,0.656196752828,64.4320788672,1.74521018883,60562.6373805,0.293535823043,49.3114293603,0.24855818956,19.6310992929,70.3318011323,420034658001,750.0,1545.0,13,0.841423988342,231,14.951499939,133,8.60840988159,115.0,7.44336569579,337.0,25.6079027356
572,420034658002,150.144215611,1.53543424307,128.674892336,1.4027952369,7914.66178143,0.486364259333,47.7561953492,1.29352645714,44888.2170567,0.217564827236,36.5489721095,0.184228006684,14.5503083128,52.1289906081,420034658002,524.0,1141.0,14,1.22698998451,168,14.7238998413,85,7.44961023331,99.0,8.67659947415,341.0,28.4641068447
573,420034658003,154.554757041,1.62563660923,136.244829814,1.48013567975,8404.90412634,0.522221430984,51.2770175935,0.94034569804,32638.4347846,0.15816154993,26.5697454438,0.191090697728,15.094015485,54.4062104224,420034658003,451.0,892.0,11,1.23318004608,120,13.4528999329,108,12.1076002121,70.0,7.84753363229,130.0,11.6487455197
574,420034687001,94.6689385211,0.752312687871,63.0825816151,0.840000414003,4788.80982568,0.239846097286,23.5505320551,0.531349001053,19569.3363081,0.0893703047033,15.0134229669,0.0875891381272,6.9185570148,32.1609989104,420034687001,578.0,1063.0,8,0.752587020397,121,11.382900238,121,11.382900238,98.0,9.21919096896,468.0,34.3360234776
575,420034687002,66.0952996291,0.525244428599,44.0425571298,0.586465634024,3343.41786482,0.167454076412,16.4423463168,0.370973541912,13662.7828201,0.0623959364031,10.4819669995,0.0611523739382,4.83034991242,22.4539420486,420034687002,331.0,696.0,8,1.14943003654,86,12.356300354,86,12.356300354,42.0,6.03448275862,26.0,4.70162748644
576,420034688001,14.7534748377,0.114006043603,9.55330783595,0.141759028183,785.57113153,0.0366930683694,3.60289907825,0.0894971524627,3130.1938467,0.0150529835754,2.5287684772,0.0134433277547,1.06187172894,5.12622139235,420034688001,408.0,621.0,9,1.44928002357,70,11.2721004486,106,17.0692005157,66.0,10.6280193237,284.0,56.5737051793
577,420034688002,39.9622969371,0.3088047675,25.876759792,0.383978448472,2127.85307657,0.0993894190923,9.75906519537,0.242418265601,8478.6626438,0.0407735673154,6.84959969654,0.0364135406382,2.87626025787,13.8852428801,420034688002,348.0,713.0,15,2.10379004478,114,15.9888000488,59,8.27488994598,77.0,10.7994389902,172.0,25.1094890511
578,420034688003,146.429802662,1.13152207535,94.8175935893,1.40697339107,7796.87680582,0.364182595593,35.7591555104,0.888268731138,31067.5059475,0.149402458653,25.0982953622,0.133426453897,10.5391895423,50.8782910564,420034688003,619.0,1238.0,22,1.77706003189,157,12.6816997528,79,6.38125991821,150.0,12.1163166397,363.0,26.4
579,420034689001,183.895731508,1.36636543164,114.094355891,1.45652452375,8828.76478441,0.391935813693,38.4842490456,1.3377336355,50668.1332887,0.225000258548,37.7980589914,0.175318256591,13.8466183854,61.882464598,420034689001,679.0,1277.0,11,0.861393988132,146,11.4329996109,151,11.8246002197,112.0,8.7705559906,273.0,20.2823179792
580,420034689002,134.031429541,0.995868205188,83.1570667638,1.06158018177,6434.79843406,0.285660341145,28.0490410087,0.975000072275,36929.2004832,0.163990246283,27.5489150235,0.127779782395,10.0920344441,45.1027064391,420034689002,496.0,933.0,7,0.750267982483,95,10.1822004318,153,16.3987007141,91.0,9.75348338692,102.0,11.3082039911
581,420034689003,118.094768887,0.877459799312,73.2696990289,0.935353510094,5669.67294881,0.251694038165,24.7138835228,0.859068166124,32538.1519835,0.144491066352,24.2732247729,0.112587004878,8.89211128475,39.7398122298,420034689003,870.0,1431.0,34,2.37596011162,287,20.0559005737,236,16.4920005798,427.0,29.8392732355,649.0,54.1736227045
582,420034690001,130.880307443,1.00047100423,83.8923589614,0.987443716932,6083.34974328,0.309321814859,30.3723654292,0.913062049622,37401.7484133,0.153572573631,25.7988378991,0.139014211462,10.9749251945,45.0051310521,420034690001,516.0,1072.0,11,1.02611994743,126,11.7537002563,136,12.6865997314,67.0,6.25,103.0,9.70782280867
583,420034690002,442.908384036,3.38566591427,283.897783146,3.34158063605,20586.4935448,1.04676729328,102.782271484,3.08986771824,126570.209632,0.519700646703,87.3051250192,0.470434100895,37.1399370752,152.300603941,420034690002,1027.0,2402.0,19,0.791007995605,314,13.0724000931,393,16.3614006042,146.0,6.07826810991,276.0,11.1470113086
584,420034690003,108.379984402,0.828474764091,69.4699816441,0.817687066369,5037.52904594,0.256144672369,25.1508921072,0.756092743278,30971.8168364,0.127171103581,21.363623785,0.115115546137,9.08816799586,37.2680619163,420034690003,529.0,958.0,6,0.626304984093,90,9.39457035065,157,16.388299942,63.0,6.57620041754,204.0,22.2707423581
585,420034703001,249.078825077,1.59304150301,133.682271239,1.43714491681,10390.8100965,0.510754100594,50.1510383119,1.31239028415,64253.2167229,0.220737630732,37.0819751135,0.186179206193,14.7044165725,80.0766466466,420034703001,804.0,1621.0,18,1.11043000221,186,11.4743995667,292,18.0135993958,118.0,7.27945712523,357.0,21.6626213592
586,420034703002,428.286764719,2.73920752267,229.864370974,2.47114601838,17866.8196208,0.878232909773,86.2338496227,2.25663256872,110482.303361,0.379554567469,63.7618197606,0.374984853102,29.6043952317,143.741719132,420034703002,920.0,2312.0,15,0.64878898859,252,10.8997001648,702,30.3633003235,110.0,4.75778546713,187.0,9.92569002123
587,420034704001,112.066148589,0.941711901188,78.8324197342,0.791547882645,5181.09396753,0.288258907619,28.3041947249,0.722088025062,30740.8888204,0.121451676195,20.402810428,0.135146147055,10.6695508321,38.766240508,420034704001,416.0,925.0,10,1.08107995987,137,14.8107995987,157,16.9729995728,35.0,3.78378378378,69.0,6.99088145897
588,420034704002,112.346559955,0.944068248078,79.0296738273,0.793528489865,5194.05807538,0.288980187641,28.3750173418,0.723894830168,30817.8085213,0.121755571982,20.4538622399,0.13548430908,10.6962481298,38.8632412044,420034704002,321.0,728.0,10,1.37363004684,97,13.3241996765,111,15.247300148,31.0,4.25824175824,57.0,8.68902439024
589,420034704003,252.664140898,2.12318344299,177.735555501,2.03825637528,14002.8777832,0.729031492482,71.5837352094,1.62801796073,69308.3355373,0.273824663121,46.0001283408,0.265572731526,20.9561455543,81.6999142271,420034704003,693.0,1410.0,23,1.63120996952,198,14.042599678,280,19.8582000732,31.0,2.19858156028,465.0,29.542566709
590,420034705011,322.533676736,1.90095766392,157.128495237,3.01925036969,16439.7984133,0.527079196796,51.7540024861,2.78299103332,100376.830818,0.468085488335,78.6342336459,0.337627700621,26.6551105585,113.464284055,420034705011,1190.0,2500.0,56,2.24000000954,474,18.9599990845,124,4.96000003815,1645.0,65.8,423.0,14.8473148473
591,420034705012,170.121117996,1.00266442351,82.8777805442,1.59251044294,8671.20889205,0.278009115633,27.2977657799,1.46789492109,52943.9866635,0.246892750546,41.4758045608,0.178082495066,14.05929841,59.8469935027,420034705012,1037.0,1454.0,7,0.481431007385,92,6.32737016678,300,20.6326999664,131.0,9.00962861073,277.0,20.8270676692
592,420034705021,244.996871393,1.68162874296,140.983629388,1.488057182,10442.6617865,0.516462381913,50.711535496,1.36593962853,64668.5042628,0.229744368703,38.5950276555,0.234495048497,18.5129698529,82.5987991021,420034705021,701.0,1486.0,16,1.07671999931,186,12.5167999268,274,18.4388008118,144.0,9.69044414536,197.0,14.7234678625
593,420034705022,188.26375411,1.29221952251,108.336515424,1.14347268935,8024.48904616,0.396866891903,38.9684325146,1.04963349488,49693.4320671,0.176543223151,29.6577044233,0.180193803698,14.2259824969,63.4716676811,420034705022,642.0,1485.0,13,0.875420987606,168,11.3130998611,441,29.6970005035,93.0,6.26262626263,231.0,18.6591276252
594,420034706001,177.540440899,1.56322056296,130.905630882,1.44850785464,8687.56782781,0.485832615362,47.7039931306,1.31960145344,49734.6719528,0.221950514158,37.2857288317,0.190264350736,15.0270609126,60.0356939689,420034706001,857.0,1657.0,16,0.965600013733,183,11.0440998077,270,16.294500351,59.0,3.56065178033,698.0,35.7398873528
595,420034706002,31.0173198273,0.273103479502,22.8699545844,0.253062520134,1517.7672674,0.0848777075063,8.3341575839,0.23054184229,8688.92866691,0.0387760109673,6.514027848,0.0332402588875,2.62531258809,10.4885755124,420034706002,409.0,726.0,12,1.65288996696,122,16.8043994904,60,8.26445960999,105.0,14.4628099174,324.0,49.9229583975
596,420034706003,46.0738806437,0.415967947551,34.8362625811,0.384143142498,2318.80066751,0.131112457586,12.8739561333,0.24178909856,9114.59691664,0.0406677444946,6.83182239598,0.0496025589898,3.91804440354,15.7442714153,420034706003,355.0,720.0,5,0.694444000721,123,17.0832996368,75,10.4167003632,47.0,6.52777777778,313.0,55.0087873462
597,420034710001,60.7894128066,0.509673294489,42.7941585158,0.507180740712,2965.81571896,0.158631417687,15.5760478411,0.461778990445,17653.6846279,0.0776689689825,13.0477017686,0.058896853951,4.65166810523,20.4438557362,420034710001,665.0,1244.0,5,0.401928991079,156,12.5402002335,154,12.3794002533,63.0,5.06430868167,382.0,29.9843014129
598,420034721001,106.761819987,0.775233394846,65.2934807405,1.04761271486,5550.93545657,0.255211180703,25.0592323902,0.972534398762,32836.3134573,0.163575532051,27.4792466901,0.0984051131497,7.76890897856,37.4859562036,420034721001,833.0,1481.0,17,1.14786994457,135,9.11546039581,148,9.99324989319,133.0,8.98041863606,471.0,32.3933975241
599,420034721002,102.030305852,0.74087628323,62.3997774758,1.00118418481,5304.92682186,0.243900626901,23.9486470491,0.929433220317,31381.0602471,0.156326124518,26.2614101625,0.0940439549766,7.42460328342,35.8246382188,420034721002,470.0,1043.0,20,1.91754996777,144,13.8063001633,72,6.90316009521,82.0,7.861936721,267.0,25.9475218659
600,420034722001,42.192702054,0.351327578928,29.3509473714,0.41065209082,2196.0958292,0.104326019599,10.2437908962,0.380953646842,12989.349917,0.0640745412687,10.7639578121,0.0523378266314,4.13197849401,14.8614510263,420034722001,473.0,919.0,7,0.761696994305,110,11.969499588,69,7.50816011429,94.0,10.2285092492,187.0,16.4902998236
601,420034722002,21.7467951129,0.181079867004,15.1279488581,0.211656671582,1131.90300031,0.0537713031575,5.27981406629,0.196349617401,6694.91920509,0.0330250458751,5.54791643456,0.0269757549766,2.1296879637,7.65983013215,420034722002,306.0,583.0,3,0.514580011368,77,13.2075004578,45,7.7186999321,39.0,6.68953687822,59.0,11.3243761996
602,420034722003,74.8513069924,0.623267228338,52.069591784,0.728510956178,3895.94965704,0.185077952826,18.1728379509,0.675824893442,23043.554239,0.113670443594,19.0956319795,0.0928491074947,7.33027219602,26.3647261012,420034722003,335.0,725.0,11,1.51724004745,97,13.3793001175,94,12.9654998779,31.0,4.27586206897,284.0,37.2214941022
603,420034723001,20.2998616302,0.15386589325,12.9159310136,0.213954570105,1092.65651351,0.047056926384,4.62052818603,0.199078030523,6152.75777517,0.0334839516256,5.62500855321,0.0209320156965,1.65254547735,7.19712962893,420034723001,354.0,617.0,8,1.29659998417,72,11.6694002151,50,8.10373020172,71.0,11.5072933549,159.0,38.1294964029
604,420034723002,36.6714488038,0.277956831911,23.3324695284,0.386506282992,1973.87046894,0.0850077551359,8.34692698437,0.359631998349,11114.8807743,0.0604883442141,10.1615083362,0.0378134273009,2.98530295292,13.001525603,420034723002,408.0,831.0,11,1.32370996475,91,10.9506998062,46,5.53550004959,76.0,9.14560770156,241.0,26.0540540541
605,420034723003,21.6108957444,0.163803076012,13.7500857721,0.22777248401,1163.22398783,0.0500960227543,4.91893761304,0.2119351669,6550.12380094,0.0356464591175,5.98829073908,0.0222838764705,1.75927248542,7.66194474146,420034723003,278.0,566.0,13,2.29681992531,74,13.0741996765,29,5.12367010117,33.0,5.83038869258,145.0,30.5907172996
606,420034724001,47.0311155375,0.403882376448,33.9958516628,0.425640802739,2378.38349434,0.124702829066,12.2445935349,0.395475765737,14053.227288,0.0665170906817,11.1742845708,0.0519417199242,4.10070657271,16.4307589774,420034724001,493.0,1034.0,9,0.870405972004,118,11.4119997025,114,11.0250997543,60.0,5.80270793037,148.0,13.988657845
607,420034724002,58.0647260432,0.498634133469,41.9713585537,0.525497137829,2936.35786535,0.153958406552,15.1172040253,0.48825531208,17350.1475178,0.0821221568632,13.7957980566,0.064127369788,5.06274199552,20.2854537428,420034724002,358.0,794.0,9,1.13349997997,100,12.594499588,72,9.0680103302,28.0,3.52644836272,166.0,18.9281641961
608,420034731001,237.951284779,2.69945308524,225.135218457,1.99455009632,12247.2495258,0.809627734144,79.4974949123,1.84480579983,69101.0899226,0.310287317982,52.1255327661,0.414599729879,32.7319163005,85.3890427894,420034731001,583.0,1405.0,17,1.20995998383,264,18.7900009155,140,9.96440982819,99.0,7.0462633452,27.0,2.22772277228
609,420034731002,130.233883282,1.47744635358,123.219480787,1.09164363069,6703.08154356,0.443119960155,43.510029724,1.00968659798,37819.9398586,0.169824350356,28.5289930524,0.226915912136,17.9146104255,46.7345517486,420034731002,293.0,756.0,7,0.925926029682,144,19.0475997925,58,7.67195987701,29.0,3.83597883598,0.0,0.0
610,420034731003,105.674168679,1.19882715041,99.9825534577,0.885779723828,5439.0036744,0.359555687309,35.304838529,0.819278279802,30687.7949372,0.137798601969,23.1489497823,0.184123745455,14.5362444566,37.9212750181,420034731003,475.0,911.0,13,1.42700004578,159,17.4533004761,57,6.25685977936,90.0,9.87925356751,110.0,15.0068212824
611,420034731004,89.1000362272,1.01080087847,84.3011044852,0.746852390411,4585.94025852,0.303162306981,29.767562227,0.690781156107,25874.6643085,0.116186013867,19.5182255987,0.155245435998,12.2563529374,31.9736319684,420034731004,317.0,688.0,11,1.59883999825,140,20.3488006592,70,10.1744003296,49.0,7.12209302326,105.0,12.8205128205
612,420034731005,86.2005197337,0.977907134059,81.5577560734,0.722548126172,4436.70340093,0.29329672054,28.7988584946,0.66830157652,25032.6442701,0.112405058462,18.8830584378,0.150193398746,11.8575035205,30.9331377422,420034731005,623.0,974.0,12,1.23203003407,130,13.3470001221,161,16.529800415,86.0,8.8295687885,144.0,14.201183432
613,420034732001,116.571755492,0.900764179262,75.8858773984,0.900905025663,5525.57004622,0.305283013651,29.9757948018,0.834462812005,32823.5507424,0.140352566062,23.5779932247,0.11370465873,8.97678195207,40.2673091267,420034732001,471.0,963.0,9,0.934579014778,124,12.8763999939,183,19.0030994415,107.0,11.1111111111,152.0,15.2152152152
614,420034732002,119.077181308,0.920123910269,77.5168594108,0.920267783821,5644.32870939,0.311844328101,30.6200514646,0.85239755669,33529.0129796,0.143369102452,24.0847447331,0.116148463288,9.16971600507,41.1327568111,420034732002,588.0,1014.0,13,1.28205001354,112,11.0453996658,104,10.2564001083,94.0,9.27021696252,203.0,25.8598726115
615,420034732003,159.45535097,1.23213095436,103.802238914,1.23232361434,7558.27779476,0.417588376202,41.0030788381,1.1414391076,44898.447155,0.191984478458,32.2516991269,0.155533526866,12.2790972025,55.0805628888,420034732003,652.0,1215.0,12,0.987653970718,133,10.9464998245,224,18.4361991882,100.0,8.2304526749,176.0,14.9026248942
616,420034733001,202.442516922,2.18729485711,183.179933545,1.44172752692,9745.91063433,0.670801339946,65.8661059406,1.34378803913,56446.5099507,0.226018579645,37.9691279543,0.311393100743,24.5839324685,71.4360447013,420034733001,588.0,1213.0,16,1.31903994083,174,14.3445997238,309,25.4740009308,58.0,4.78153338829,185.0,15.5723905724
617,420034733002,163.788260358,1.76965444347,148.203696459,1.16644958177,7885.06846309,0.542722640776,53.2900351042,1.08720584721,45668.6425879,0.182862709157,30.719322336,0.251937857607,19.8900488201,57.7961227579,420034733002,591.0,1305.0,17,1.30268001556,220,16.8582000732,118,9.04214954376,71.0,5.44061302682,118.0,9.12606341841
618,420034733003,193.475010923,2.09040523109,175.065693622,1.37786396484,9314.20037201,0.64108715178,62.9484643839,1.28426285892,53946.124042,0.216006735296,36.2872264056,0.297599459261,23.4949489621,68.2716740484,420034733003,486.0,1239.0,19,1.53348994255,233,18.8055000305,115,9.28168010712,61.0,4.92332526231,146.0,14.2997061704
619,420034733004,155.06735459,1.6754291943,140.31259078,1.10434197488,7465.2280002,0.513825374279,50.4526072353,1.0293175729,43237.0157563,0.17312618438,29.0836720471,0.238523426616,18.8310031894,54.7187682561,420034733004,447.0,1045.0,10,0.956938028336,153,14.6410999298,304,29.0909004211,70.0,6.6985645933,232.0,19.3817878028
620,420034733005,117.430156841,1.26877684605,106.256574228,0.836298086893,5653.2779366,0.389109500101,38.2067327984,0.779486654262,32742.7391114,0.131105845058,22.0246256496,0.180628759291,14.2603198647,41.4376686326,420034733005,288.0,700.0,15,2.14285993576,155,22.1429004669,43,6.14285993576,40.0,5.71428571429,221.0,28.2970550576
621,420034734011,123.672605207,1.60672778541,134.943631237,1.04930758203,6502.23716062,0.519488452037,51.0086658735,0.968559568433,35590.9808892,0.162906985018,27.3669366851,0.216304000129,17.076818718,44.6254015659,420034734011,295.0,696.0,8,1.14943003654,128,18.3908004761,120,17.241399765,60.0,8.62068965517,51.0,8.99470899471
622,420034734012,78.4219459477,1.01884099012,85.5690080849,0.665375669439,4123.12888773,0.329412445367,32.3450681038,0.614172605127,22568.5710659,0.103300830061,17.3536283632,0.137160372566,10.8285691259,28.2973810056,420034734012,252.0,600.0,7,1.16666996479,112,18.6667003632,30,5.0,52.0,8.66666666667,204.0,40.157480315
623,420034734013,138.434246072,1.79850783643,151.050588942,1.17455360283,7278.34832629,0.581494924287,57.0970926952,1.08416745493,39839.1430191,0.182351666428,30.6334716648,0.242122183246,19.1151186683,49.9519178974,420034734013,573.0,1025.0,10,0.975610017776,154,15.0243997574,81,7.90244007111,140.0,13.6585365854,249.0,23.0342275671
624,420034734014,213.937697278,2.77943237298,233.435122361,1.81516712987,11248.0338145,0.89864819299,88.238430006,1.67548345408,61567.8183748,0.281808127087,47.341279875,0.374178094027,29.5406995532,77.1962039221,420034734014,544.0,1392.0,10,0.718391001225,235,16.8822002411,103,7.39942979813,124.0,8.90804597701,237.0,14.5577395577
625,420034734021,177.147975233,2.04654829326,171.462589214,1.30679689084,8676.99718334,0.654139226008,64.2300499334,1.20511792105,49023.0107972,0.202694943613,34.0509628094,0.289100709966,22.8239903672,62.6621842124,420034734021,561.0,1066.0,11,1.03189003468,160,15.0094003677,174,16.3227005005,46.0,4.31519699812,86.0,10.1534828808
626,420034734022,134.26356452,1.5511149278,129.954510512,0.990444335792,6576.44869849,0.495783618527,48.6810839468,0.91338005717,37155.4016604,0.153626060946,25.8078232963,0.219114510195,17.298703523,47.4927709553,420034734022,317.0,798.0,8,1.00250995159,148,18.5464000702,68,8.52130031586,106.0,13.2832080201,44.0,4.42655935614
627,420034734023,311.846117058,3.60268378898,301.83772971,2.30044704521,15274.7321881,1.1515275711,113.068702274,2.12145435916,86298.6751245,0.356818253383,59.9423195225,0.508924438582,40.1786854319,110.308677292,420034734023,773.0,1803.0,15,0.831947028637,295,16.3616008759,263,14.5867996216,115.0,6.37825845813,110.0,6.07399226946
628,420034735001,105.297353197,1.54770694227,129.788246682,0.852440339533,5574.85848395,0.492723686379,48.3806286509,0.785229515491,29566.3098254,0.132071766245,22.1868918899,0.214775876792,16.9561760799,38.3988755181,420034735001,278.0,771.0,4,0.518806993961,151,19.5849990845,62,8.04150009155,46.0,5.96627756161,0.0,0.0
629,420034735002,167.070451172,2.45567518342,205.929021685,1.35252774926,8845.37069403,0.781781935505,76.7633108642,1.24588743632,46911.4994064,0.209552176798,35.2029175054,0.340774972464,26.903582111,60.9257237955,420034735002,330.0,869.0,9,1.03567004204,183,21.0587005615,54,6.21403980255,66.0,7.59493670886,8.0,0.947867298578
630,420034735003,329.45757424,4.84251274463,406.085429674,2.66714136603,17442.7874688,1.54164891667,151.374788364,2.4568500873,92507.9730735,0.413230175415,69.4190248852,0.671997322101,53.0530015241,120.14357434,420034735003,751.0,2040.0,20,0.980391979218,370,18.1373004913,239,11.7157001495,148.0,7.25490196078,177.0,8.71921182266
631,420034736011,198.576760926,1.98443762221,166.063147501,1.29186173396,9166.55129091,0.625725462009,61.4400972629,1.18592444162,52486.0114321,0.199466694193,33.5086453792,0.286657027806,22.6310659773,69.1848029087,420034736011,354.0,916.0,6,0.655022025108,165,18.0130996704,95,10.3711996078,66.0,7.20524017467,69.0,6.69253152279
632,420034736012,245.666377205,2.45501839774,205.442629054,1.59820812139,11340.2667895,0.774107235204,76.0097306416,1.46714932731,64932.3124333,0.246767345317,41.4547375883,0.354633609657,27.9976970367,85.5909815878,420034736012,703.0,1519.0,12,0.78999298811,219,14.4174003601,525,34.5621986389,71.0,4.6741277156,192.0,17.2197309417
633,420034736013,269.640125492,2.69459531412,225.491078226,1.75417182977,12446.9249518,0.849649734001,83.4272623793,1.61032345261,71268.83651,0.270848533347,45.5001647875,0.389241100471,30.7298973037,93.9435150994,420034736013,702.0,1614.0,23,1.42502999306,279,17.2861995697,156,9.66543006897,168.0,10.4089219331,237.0,14.6386658431
634,420034736021,154.725884077,1.40547982018,117.92951699,0.958457192256,6867.07271278,0.447081043104,43.8989691813,0.878950685951,40693.0634654,0.147835209,24.8350112432,0.192832860509,15.2238137058,53.087803892,420034736021,292.0,718.0,3,0.417827010155,112,15.5988998413,86,11.9777002335,49.0,6.82451253482,77.0,8.76993166287
635,420034736022,371.370215261,3.37340676048,283.052253162,2.30047128786,16482.2213605,1.07307567966,105.365496742,2.10964123678,97670.7409296,0.354831343942,59.6085362604,0.462833877756,36.5399170717,127.420368458,420034736022,860.0,2115.0,17,0.803782999516,341,16.1229000092,253,11.9622001648,267.0,12.6241134752,265.0,13.3032128514
636,420034736023,124.918091918,1.1347177571,95.2106742891,0.773809009096,5544.12213552,0.360950224741,35.4417684139,0.709619547785,32853.4851338,0.119354539264,20.0505099198,0.155684609974,12.2910263895,42.8603981817,420034736023,298.0,692.0,7,1.01155996323,115,16.6184997559,81,11.7052001953,38.0,5.49132947977,30.0,3.83631713555
637,420034736024,193.578341451,1.75840647309,147.542474708,1.19912706223,8591.40538668,0.559343684963,54.922058465,1.09965636692,50911.1455792,0.184956825714,31.071115448,0.241255434865,19.0466926503,66.4182799031,420034736024,755.0,1075.0,5,0.465115994215,74,6.88371992111,557,51.813999176,54.0,5.02325581395,186.0,20.0
638,420034741011,335.669542186,4.9635776227,416.715310723,2.79342788943,17814.5805406,1.56746802445,153.909971266,2.55158167186,94153.9506154,0.429163564883,72.0956937874,0.673351699994,53.1599272663,122.010281643,420034741011,801.0,2026.0,16,0.789732992649,335,16.5349998474,196,9.6742401123,214.0,10.5626850938,158.0,7.72616136919
639,420034741012,214.349602791,3.16961814141,266.104039822,2.03732277594,13636.7931919,1.12280174091,110.24810772,1.62936899751,60124.0908015,0.274051900904,46.0383022841,0.374771030433,29.5729013585,73.0952378725,420034741012,514.0,1575.0,12,0.761905014515,314,19.9365005493,118,7.49206018448,197.0,12.5079365079,74.0,4.54545454545
