bgrp,SUM_HOUSIN,SUM_POP10,under_1,under_1pct,under_13,under_13pc,over_70,over_70pct,NonWhite,NonWt_Pct,PLx2_Pop,PLx2_Pct
420034292022,693.0,1346.0,8,0.594353973866,156,11.5899000168,190,14.1159000397,66.0,4.90341753343,252.0,18.6390532544
420034292023,761.0,1804.0,17,0.942349970341,303,16.795999527,196,10.8647003174,131.0,7.26164079823,136.0,7.45614035088
420034293001,897.0,1963.0,20,1.01884996891,181,9.22058010101,607,30.9221000671,77.0,3.92256749873,281.0,17.2604422604
420034293002,741.0,1413.0,15,1.06157004833,143,10.120300293,277,19.6037006378,59.0,4.17551309271,257.0,18.0604356992
420034293003,549.0,1316.0,13,0.987842023373,187,14.2096996307,202,15.3494997025,42.0,3.1914893617,326.0,23.8304093567
420034293004,386.0,952.0,6,0.63025200367,130,13.655500412,89,9.34873962402,47.0,4.93697478992,89.0,11.0559006211
420034294001,293.0,588.0,6,1.02040994167,68,11.5645999908,89,15.1360998154,21.0,3.57142857143,102.0,15.6923076923
420034294002,779.0,1688.0,24,1.42180001736,226,13.3886003494,220,13.033200264,64.0,3.79146919431,272.0,15.4985754986
420034294003,563.0,1270.0,16,1.2598400116,182,14.3306999207,170,13.3858003616,40.0,3.14960629921,199.0,14.5680819912
420034294004,367.0,719.0,13,1.80806994438,95,13.2128000259,83,11.543800354,19.0,2.64255910987,59.0,10.4982206406
420034295001,1041.0,1866.0,16,0.857448995113,170,9.11040019989,406,21.7577991486,222.0,11.8971061093,422.0,22.7003765465
420034295002,1178.0,1692.0,12,0.709219992161,133,7.86051988602,347,20.5083007812,243.0,14.3617021277,678.0,46.9204152249
420034295003,308.0,654.0,9,1.37615001202,75,11.4679002762,112,17.1254005432,9.0,1.37614678899,33.0,4.2471042471
420034296001,1174.0,2429.0,28,1.15274000168,297,12.2272996902,308,12.680100441,240.0,9.88060930424,561.0,23.7209302326
420034296002,466.0,999.0,11,1.10109996796,178,17.8178005219,106,10.6106004715,63.0,6.30630630631,234.0,23.4468937876
420034297001,700.0,1479.0,18,1.21703994274,183,12.3732004166,259,17.511800766,74.0,5.00338066261,317.0,20.0252684776
420034297002,404.0,892.0,9,1.0089700222,117,13.1166000366,103,11.5471000671,14.0,1.56950672646,250.0,27.1739130435
420034301001,336.0,730.0,11,1.5068500042,129,17.6711997986,49,6.7123298645,39.0,5.34246575342,164.0,27.1074380165
420034301002,639.0,1374.0,19,1.38282001019,214,15.5749998093,92,6.69577980042,75.0,5.45851528384,265.0,18.1631254284
420034302001,387.0,804.0,9,1.11940002441,99,12.3134002686,97,12.0647001266,60.0,7.46268656716,101.0,11.7305458769
420034302002,638.0,1263.0,17,1.34599995613,188,14.8851995468,192,15.2018995285,44.0,3.48376880443,339.0,28.7531806616
420034302003,471.0,1022.0,15,1.46771001816,165,16.1448001862,115,11.2524003983,46.0,4.50097847358,291.0,22.5581395349
420034302004,339.0,771.0,9,1.16732001305,147,19.0660991669,60,7.78210020065,27.0,3.50194552529,101.0,12.1833534379
420034302005,363.0,807.0,7,0.867410004139,123,15.2416000366,66,8.17844009399,34.0,4.21313506815,62.0,10.8202443281
420034311001,967.0,1674.0,26,1.55316996574,221,13.2018995285,131,7.82557010651,282.0,16.8458781362,484.0,28.2051282051
420034311002,882.0,1706.0,21,1.2309499979,256,15.005900383,121,7.09260988235,282.0,16.52989449,487.0,34.8354792561
420034314001,986.0,1902.0,26,1.36697995663,256,13.4595003128,170,8.93795967102,213.0,11.1987381703,561.0,30.8580858086
420034315001,326.0,644.0,9,1.3975199461,100,15.5279998779,49,7.60869979858,49.0,7.60869565217,183.0,29.5161290323
420034315002,504.0,842.0,10,1.18764996529,94,11.1639003754,67,7.95724010468,107.0,12.7078384798,300.0,29.296875
420034315003,657.0,882.0,8,0.907028973103,65,7.36960983276,119,13.492099762,161.0,18.253968254,375.0,44.5897740785
420034315004,381.0,720.0,7,0.972221970558,87,12.0832996368,51,7.08333015442,114.0,15.8333333333,220.0,24.3632336656
420034323001,565.0,1112.0,17,1.52877998352,133,11.9603996277,193,17.3561000824,148.0,13.309352518,307.0,30.3060217177
420034323002,697.0,1009.0,9,0.891972005367,79,7.82952976227,277,27.4528999329,116.0,11.496531219,414.0,39.9613899614
420034324001,606.0,1000.0,7,0.699999988079,103,10.3000001907,234,23.3999996185,97.0,9.7,313.0,29.584120983
420034324002,467.0,810.0,8,0.987653970718,106,13.086400032,38,4.6913599968,156.0,19.2592592593,251.0,31.6919191919
420034324003,394.0,774.0,5,0.645995020866,97,12.5322999954,61,7.88114023209,102.0,13.1782945736,528.0,61.1819235226
420034340001,410.0,886.0,15,1.69299995899,163,18.3973007202,89,10.0451002121,81.0,9.14221218962,32.0,3.36134453782
420034340002,400.0,895.0,8,0.8938549757,155,17.3183994293,55,6.1452498436,44.0,4.91620111732,131.0,13.2189707366
420034350001,589.0,1305.0,14,1.07280004025,197,15.0958003998,139,10.6513004303,86.0,6.59003831418,260.0,19.5930670686
420034350002,612.0,1144.0,19,1.66084003448,155,13.5489997864,85,7.4300699234,134.0,11.7132867133,316.0,31.1023622047
420034370001,1126.0,2548.0,43,1.68760001659,549,21.5463008881,115,4.51333999634,236.0,9.26216640502,315.0,15.0934355534
420034370002,861.0,2209.0,23,1.04120004177,333,15.0747003555,156,7.06201982498,125.0,5.65866908103,542.0,23.321858864
420034390001,571.0,1388.0,8,0.57636898756,202,14.5532999039,153,11.0230998993,96.0,6.91642651297,180.0,12.6939351199
420034455001,510.0,1091.0,15,1.37488996983,206,18.8817996979,120,10.9990997314,176.0,16.1319890009,166.0,20.8805031447
420034455002,864.0,1642.0,12,0.73081600666,250,15.2252998352,273,16.6261005402,181.0,11.0231425091,422.0,26.3092269327
420034455003,591.0,1094.0,7,0.63985401392,179,16.3619995117,152,13.8940000534,117.0,10.6946983547,126.0,8.91719745223
420034460001,337.0,880.0,5,0.568181991577,193,21.9318008423,102,11.5909004211,50.0,5.68181818182,28.0,3.36943441637
420034460002,318.0,800.0,5,0.625,137,17.125,95,11.875,22.0,2.75,12.0,1.53256704981
420034470001,632.0,1634.0,14,0.856792986393,300,18.3598995209,146,8.93513011932,162.0,9.91432068543,275.0,17.5270873168
420034480001,632.0,1218.0,10,0.821017980576,179,14.6962003708,185,15.1887998581,182.0,14.9425287356,377.0,32.2773972603
420034490001,1131.0,2640.0,18,0.681818008423,396,15.0,319,12.0832996368,158.0,5.98484848485,482.0,18.828125
420034507001,730.0,1511.0,20,1.32362997532,216,14.2952003479,199,13.1701002121,176.0,11.6479152879,463.0,27.3802483737
420034507002,918.0,1626.0,19,1.16850996017,207,12.7306003571,188,11.5621004105,192.0,11.8081180812,665.0,47.8073328541
420034508001,797.0,1314.0,17,1.29375994205,164,12.4809999466,263,20.0151996613,394.0,29.9847792998,707.0,52.5260029718
420034508002,335.0,519.0,7,1.34874999523,52,10.0193004608,79,15.2215995789,130.0,25.0481695568,570.0,79.6089385475
420034508003,321.0,707.0,9,1.27297997475,118,16.6902008057,75,10.6082000732,115.0,16.2659123055,162.0,28.8256227758
420034511011,908.0,2009.0,16,0.796415984631,315,15.679400444,120,5.97312021255,111.0,5.52513688402,275.0,13.7913741224
420034511012,701.0,1630.0,11,0.674847006798,226,13.8649997711,217,13.3128995895,98.0,6.01226993865,212.0,14.1145139814
420034511021,997.0,1871.0,28,1.496530056,337,18.011800766,82,4.38267993927,491.0,26.2426509888,299.0,22.8593272171
420034511022,436.0,951.0,9,0.946371972561,115,12.092499733,116,12.1976995468,92.0,9.67402733964,204.0,17.6776429809
420034511023,772.0,2805.0,17,0.60606098175,241,8.59179973602,211,7.52228021622,350.0,12.4777183601,205.0,13.9266304348
420034511041,1002.0,2938.0,44,1.49761998653,600,20.4221000671,59,2.00816988945,229.0,7.79441797141,73.0,2.78625954198
420034511042,268.0,652.0,6,0.920244991779,97,14.8773002625,59,9.04907989502,43.0,6.59509202454,174.0,19.5945945946
420034511051,826.0,1450.0,21,1.44827997684,176,12.1379003525,180,12.4138002396,229.0,15.7931034483,309.0,30.8383233533
420034511052,610.0,908.0,11,1.21144998074,87,9.58150005341,97,10.682800293,134.0,14.7577092511,109.0,14.0102827763
420034511053,1040.0,1838.0,21,1.14254999161,264,14.3634004593,130,7.072909832,278.0,15.1251360174,307.0,17.9953106682
420034513001,1369.0,3466.0,45,1.29832994938,676,19.5037002563,368,10.6174001694,474.0,13.6757068667,739.0,23.7086942573
420034513002,533.0,1341.0,13,0.969425976276,199,14.8396997452,198,14.7650995255,108.0,8.05369127517,179.0,12.9804205946
420034513003,629.0,1441.0,10,0.693962991238,213,14.7813997269,187,12.9771003723,87.0,6.03747397641,121.0,10.2891156463
420034513004,347.0,885.0,4,0.451977014542,128,14.4632997513,112,12.6554002762,39.0,4.40677966102,132.0,11.6197183099
420034520002,751.0,1744.0,19,1.08945000172,256,14.678899765,90,5.16055011749,81.0,4.64449541284,69.0,3.67803837953
420034520003,694.0,1560.0,18,1.15384995937,246,15.769200325,120,7.69230985641,97.0,6.21794871795,364.0,27.063197026
420034530032,255.0,617.0,7,1.13452005386,92,14.910900116,88,14.2625999451,21.0,3.40356564019,107.0,15.1773049645
420034530041,717.0,1873.0,23,1.22798001766,308,16.4442005157,57,3.04325008392,153.0,8.16871329418,50.0,2.66382525306
420034530042,993.0,1944.0,21,1.0802500248,253,13.0143995285,113,5.81275987625,186.0,9.56790123457,520.0,29.3122886133
420034530043,1155.0,2353.0,37,1.57246005535,411,17.4671001434,146,6.20484018326,439.0,18.6570335742,298.0,11.5818111154
420034530044,383.0,785.0,12,1.52866005898,132,16.8152999878,15,1.9108300209,57.0,7.26114649682,38.0,5.17006802721
420034550001,641.0,1459.0,11,0.753940999508,156,10.6922998428,176,12.0630998611,56.0,3.83824537354,192.0,14.4360902256
420034560011,423.0,952.0,12,1.26049995422,170,17.8570995331,73,7.66806983948,34.0,3.57142857143,197.0,21.0920770878
420034560012,907.0,2571.0,30,1.1668599844,520,20.2255992889,143,5.56203985214,156.0,6.06767794632,210.0,7.73480662983
420034560031,371.0,887.0,16,1.80383002758,199,22.4351997375,74,8.34272956848,110.0,12.4013528749,218.0,29.9862448418
420034560032,1237.0,2942.0,24,0.815771996975,539,18.3208999634,278,9.44935035706,213.0,7.23997280761,210.0,7.68105340161
420034560033,837.0,2272.0,29,1.27640998363,526,23.1513996124,156,6.86619997025,243.0,10.6954225352,160.0,7.18132854578
420034560041,904.0,1726.0,15,0.869060993195,230,13.3255996704,271,15.7010002136,148.0,8.57473928158,193.0,11.3797169811
420034560042,1527.0,3066.0,27,0.880626022816,419,13.6660003662,729,23.7768993378,403.0,13.1441617743,402.0,15.8267716535
420034571001,373.0,763.0,5,0.655308008194,97,12.7130002975,141,18.4797000885,30.0,3.93184796855,230.0,27.6110444178
420034571002,423.0,665.0,4,0.601504027843,86,12.932299614,127,19.097700119,75.0,11.2781954887,293.0,46.214511041
420034572001,298.0,591.0,8,1.35363996029,71,12.0135002136,76,12.8596000671,126.0,21.3197969543,117.0,16.1602209945
420034572002,390.0,847.0,10,1.18063998222,137,16.1746997833,96,11.3340997696,76.0,8.97284533648,195.0,27.3876404494
420034572003,722.0,1378.0,6,0.435413986444,147,10.667599678,314,22.7866001129,74.0,5.37010159652,185.0,15.4424040067
420034572004,471.0,904.0,6,0.663716971874,125,13.8274002075,201,22.234500885,57.0,6.30530973451,274.0,28.0163599182
420034580001,293.0,634.0,10,1.57729005814,88,13.8801002502,100,15.7728996277,33.0,5.20504731861,87.0,14.897260274
420034580002,1643.0,3406.0,32,0.939518988132,496,14.5625,325,9.54197978973,341.0,10.0117439812,557.0,19.0167292591
420034580003,732.0,1740.0,12,0.689655005932,211,12.1263999939,210,12.0690002441,38.0,2.18390804598,121.0,6.18925831202
420034580004,698.0,1300.0,9,0.692308008671,123,9.46154022217,377,29.0,43.0,3.30769230769,185.0,16.2138475022
420034591011,701.0,1708.0,21,1.22950994968,298,17.4472999573,175,10.2459001541,183.0,10.7142857143,274.0,16.7995095034
420034591021,764.0,2083.0,22,1.05616998672,342,16.4186000824,222,10.657699585,119.0,5.71291406625,228.0,11.067961165
420034591022,410.0,990.0,13,1.3131300211,131,13.2322998047,80,8.0808095932,39.0,3.93939393939,58.0,6.43729189789
420034591023,1219.0,2585.0,25,0.967118024826,274,10.5995998383,181,7.00193023682,239.0,9.24564796905,412.0,15.8828064765
420034592011,884.0,1643.0,15,0.912963986397,178,10.8338003159,275,16.7376995087,102.0,6.20815581254,375.0,20.9263392857
420034592012,1075.0,1997.0,19,0.95142698288,193,9.66450023651,137,6.86029005051,406.0,20.3304957436,253.0,14.5737327189
420034592013,744.0,1765.0,17,0.963172972202,246,13.9377002716,176,9.97167015076,158.0,8.95184135977,297.0,16.5459610028
420034592014,298.0,583.0,2,0.343053013086,58,9.94853973389,114,19.5540008545,25.0,4.28816466552,196.0,40.412371134
420034592021,493.0,661.0,6,0.907715976238,29,4.38729000092,36,5.44629001617,27.0,4.08472012103,77.0,11.4925373134
420034600011,1271.0,2613.0,25,0.956754982471,296,11.3280000687,523,20.0153007507,102.0,3.90355912744,756.0,29.1441788743
420034600012,737.0,1637.0,9,0.549785971642,165,10.0794000626,298,18.204000473,33.0,2.01588271228,313.0,21.8575418994
420034600021,265.0,641.0,3,0.468019008636,88,13.7285003662,63,9.82839012146,35.0,5.46021840874,240.0,50.5263157895
420034600022,895.0,1995.0,18,0.902256011963,230,11.5288000107,290,14.5362997055,81.0,4.06015037594,306.0,17.1140939597
420034600023,290.0,786.0,4,0.508906006813,92,11.7047996521,62,7.88804006577,22.0,2.7989821883,22.0,2.24032586558
420034610001,620.0,1084.0,12,1.1070100069,111,10.2398996353,156,14.3910999298,139.0,12.8228782288,429.0,37.6315789474
420034621001,365.0,643.0,12,1.86625003815,84,13.0637998581,99,15.3965997696,65.0,10.1088646967,259.0,40.1550387597
420034621002,299.0,600.0,6,1.0,55,9.16666984558,165,27.5,21.0,3.5,84.0,9.90566037736
420034621003,685.0,1384.0,30,2.1676299572,337,24.3497009277,153,11.0549001694,546.0,39.450867052,760.0,53.4834623505
420034626001,446.0,878.0,11,1.25285005569,152,17.3120994568,110,12.5284996033,196.0,22.3234624146,482.0,50.05192108
420034626002,467.0,898.0,17,1.89310002327,146,16.2583999634,77,8.57460975647,175.0,19.4877505568,216.0,25.9303721489
420034626003,417.0,769.0,9,1.17034995556,118,15.3445997238,74,9.62289047241,137.0,17.8153446034,307.0,37.8545006165
420034626004,714.0,1190.0,15,1.26049995422,182,15.2940998077,142,11.932800293,305.0,25.6302521008,450.0,53.0035335689
420034639001,622.0,1192.0,11,0.922819018364,156,13.0872001648,130,10.9060001373,201.0,16.8624161074,450.0,42.7756653992
420034639002,424.0,728.0,10,1.37363004684,112,15.3845996857,90,12.3626003265,200.0,27.4725274725,340.0,56.0131795717
420034639003,417.0,742.0,11,1.48248004913,98,13.2075004578,72,9.70349979401,257.0,34.6361185984,425.0,40.8653846154
420034643001,605.0,1297.0,13,1.00231003761,190,14.6492004395,181,13.9553003311,81.0,6.24518118736,592.0,40.9688581315
420034643002,412.0,789.0,6,0.7604560256,94,11.9138002396,78,9.88593006134,125.0,15.8428390368,147.0,27.0220588235
420034643003,333.0,665.0,4,0.601504027843,94,14.1352996826,57,8.5714302063,56.0,8.42105263158,198.0,26.7567567568
420034643004,273.0,579.0,4,0.690846025944,87,15.0258998871,57,9.84455966949,37.0,6.39032815199,313.0,48.8299531981
420034644001,289.0,447.0,4,0.89485502243,52,11.633099556,47,10.5144996643,121.0,27.0693512304,320.0,69.2640692641
420034644002,434.0,922.0,13,1.40998005867,212,22.9934997559,39,4.22992992401,555.0,60.1952277657,438.0,56.4432989691
420034644003,519.0,1081.0,25,2.31266999245,246,22.7567005157,178,16.4661998749,557.0,51.5263644773,913.0,86.2134088763
420034644004,637.0,992.0,14,1.41129004955,149,15.0201997757,99,9.97984027863,349.0,35.1814516129,787.0,69.58443855
420034656001,656.0,995.0,4,0.402009993792,100,10.0502996445,139,13.9697999954,149.0,14.9748743719,370.0,38.9473684211
420034656002,729.0,1378.0,15,1.08852994442,159,11.5384998322,166,12.0464000702,112.0,8.12772133527,333.0,22.9496898691
420034658001,750.0,1545.0,13,0.841423988342,231,14.951499939,133,8.60840988159,115.0,7.44336569579,337.0,25.6079027356
420034658002,524.0,1141.0,14,1.22698998451,168,14.7238998413,85,7.44961023331,99.0,8.67659947415,341.0,28.4641068447
420034658003,451.0,892.0,11,1.23318004608,120,13.4528999329,108,12.1076002121,70.0,7.84753363229,130.0,11.6487455197
420034687001,578.0,1063.0,8,0.752587020397,121,11.382900238,121,11.382900238,98.0,9.21919096896,468.0,34.3360234776
420034687002,331.0,696.0,8,1.14943003654,86,12.356300354,86,12.356300354,42.0,6.03448275862,26.0,4.70162748644
420034688001,408.0,621.0,9,1.44928002357,70,11.2721004486,106,17.0692005157,66.0,10.6280193237,284.0,56.5737051793
420034688002,348.0,713.0,15,2.10379004478,114,15.9888000488,59,8.27488994598,77.0,10.7994389902,172.0,25.1094890511
420034688003,619.0,1238.0,22,1.77706003189,157,12.6816997528,79,6.38125991821,150.0,12.1163166397,363.0,26.4
420034689001,679.0,1277.0,11,0.861393988132,146,11.4329996109,151,11.8246002197,112.0,8.7705559906,273.0,20.2823179792
420034689002,496.0,933.0,7,0.750267982483,95,10.1822004318,153,16.3987007141,91.0,9.75348338692,102.0,11.3082039911
420034689003,870.0,1431.0,34,2.37596011162,287,20.0559005737,236,16.4920005798,427.0,29.8392732355,649.0,54.1736227045
420034690001,516.0,1072.0,11,1.02611994743,126,11.7537002563,136,12.6865997314,67.0,6.25,103.0,9.70782280867
420034690002,1027.0,2402.0,19,0.791007995605,314,13.0724000931,393,16.3614006042,146.0,6.07826810991,276.0,11.1470113086
420034690003,529.0,958.0,6,0.626304984093,90,9.39457035065,157,16.388299942,63.0,6.57620041754,204.0,22.2707423581
420034703001,804.0,1621.0,18,1.11043000221,186,11.4743995667,292,18.0135993958,118.0,7.27945712523,357.0,21.6626213592
420034703002,920.0,2312.0,15,0.64878898859,252,10.8997001648,702,30.3633003235,110.0,4.75778546713,187.0,9.92569002123
420034704001,416.0,925.0,10,1.08107995987,137,14.8107995987,157,16.9729995728,35.0,3.78378378378,69.0,6.99088145897
420034704002,321.0,728.0,10,1.37363004684,97,13.3241996765,111,15.247300148,31.0,4.25824175824,57.0,8.68902439024
420034704003,693.0,1410.0,23,1.63120996952,198,14.042599678,280,19.8582000732,31.0,2.19858156028,465.0,29.542566709
420034705011,1190.0,2500.0,56,2.24000000954,474,18.9599990845,124,4.96000003815,1645.0,65.8,423.0,14.8473148473
420034705012,1037.0,1454.0,7,0.481431007385,92,6.32737016678,300,20.6326999664,131.0,9.00962861073,277.0,20.8270676692
420034705021,701.0,1486.0,16,1.07671999931,186,12.5167999268,274,18.4388008118,144.0,9.69044414536,197.0,14.7234678625
420034705022,642.0,1485.0,13,0.875420987606,168,11.3130998611,441,29.6970005035,93.0,6.26262626263,231.0,18.6591276252
420034706001,857.0,1657.0,16,0.965600013733,183,11.0440998077,270,16.294500351,59.0,3.56065178033,698.0,35.7398873528
420034706002,409.0,726.0,12,1.65288996696,122,16.8043994904,60,8.26445960999,105.0,14.4628099174,324.0,49.9229583975
420034706003,355.0,720.0,5,0.694444000721,123,17.0832996368,75,10.4167003632,47.0,6.52777777778,313.0,55.0087873462
420034710001,665.0,1244.0,5,0.401928991079,156,12.5402002335,154,12.3794002533,63.0,5.06430868167,382.0,29.9843014129
420034721001,833.0,1481.0,17,1.14786994457,135,9.11546039581,148,9.99324989319,133.0,8.98041863606,471.0,32.3933975241
420034721002,470.0,1043.0,20,1.91754996777,144,13.8063001633,72,6.90316009521,82.0,7.861936721,267.0,25.9475218659
420034722001,473.0,919.0,7,0.761696994305,110,11.969499588,69,7.50816011429,94.0,10.2285092492,187.0,16.4902998236
420034722002,306.0,583.0,3,0.514580011368,77,13.2075004578,45,7.7186999321,39.0,6.68953687822,59.0,11.3243761996
420034722003,335.0,725.0,11,1.51724004745,97,13.3793001175,94,12.9654998779,31.0,4.27586206897,284.0,37.2214941022
420034723001,354.0,617.0,8,1.29659998417,72,11.6694002151,50,8.10373020172,71.0,11.5072933549,159.0,38.1294964029
420034723002,408.0,831.0,11,1.32370996475,91,10.9506998062,46,5.53550004959,76.0,9.14560770156,241.0,26.0540540541
420034723003,278.0,566.0,13,2.29681992531,74,13.0741996765,29,5.12367010117,33.0,5.83038869258,145.0,30.5907172996
420034724001,493.0,1034.0,9,0.870405972004,118,11.4119997025,114,11.0250997543,60.0,5.80270793037,148.0,13.988657845
420034724002,358.0,794.0,9,1.13349997997,100,12.594499588,72,9.0680103302,28.0,3.52644836272,166.0,18.9281641961
420034731001,583.0,1405.0,17,1.20995998383,264,18.7900009155,140,9.96440982819,99.0,7.0462633452,27.0,2.22772277228
420034731002,293.0,756.0,7,0.925926029682,144,19.0475997925,58,7.67195987701,29.0,3.83597883598,0.0,0.0
420034731003,475.0,911.0,13,1.42700004578,159,17.4533004761,57,6.25685977936,90.0,9.87925356751,110.0,15.0068212824
420034731004,317.0,688.0,11,1.59883999825,140,20.3488006592,70,10.1744003296,49.0,7.12209302326,105.0,12.8205128205
420034731005,623.0,974.0,12,1.23203003407,130,13.3470001221,161,16.529800415,86.0,8.8295687885,144.0,14.201183432
420034732001,471.0,963.0,9,0.934579014778,124,12.8763999939,183,19.0030994415,107.0,11.1111111111,152.0,15.2152152152
420034732002,588.0,1014.0,13,1.28205001354,112,11.0453996658,104,10.2564001083,94.0,9.27021696252,203.0,25.8598726115
420034732003,652.0,1215.0,12,0.987653970718,133,10.9464998245,224,18.4361991882,100.0,8.2304526749,176.0,14.9026248942
420034733001,588.0,1213.0,16,1.31903994083,174,14.3445997238,309,25.4740009308,58.0,4.78153338829,185.0,15.5723905724
420034733002,591.0,1305.0,17,1.30268001556,220,16.8582000732,118,9.04214954376,71.0,5.44061302682,118.0,9.12606341841
420034733003,486.0,1239.0,19,1.53348994255,233,18.8055000305,115,9.28168010712,61.0,4.92332526231,146.0,14.2997061704
420034733004,447.0,1045.0,10,0.956938028336,153,14.6410999298,304,29.0909004211,70.0,6.6985645933,232.0,19.3817878028
420034733005,288.0,700.0,15,2.14285993576,155,22.1429004669,43,6.14285993576,40.0,5.71428571429,221.0,28.2970550576
420034734011,295.0,696.0,8,1.14943003654,128,18.3908004761,120,17.241399765,60.0,8.62068965517,51.0,8.99470899471
420034734012,252.0,600.0,7,1.16666996479,112,18.6667003632,30,5.0,52.0,8.66666666667,204.0,40.157480315
420034734013,573.0,1025.0,10,0.975610017776,154,15.0243997574,81,7.90244007111,140.0,13.6585365854,249.0,23.0342275671
420034734014,544.0,1392.0,10,0.718391001225,235,16.8822002411,103,7.39942979813,124.0,8.90804597701,237.0,14.5577395577
420034734021,561.0,1066.0,11,1.03189003468,160,15.0094003677,174,16.3227005005,46.0,4.31519699812,86.0,10.1534828808
420034734022,317.0,798.0,8,1.00250995159,148,18.5464000702,68,8.52130031586,106.0,13.2832080201,44.0,4.42655935614
420034734023,773.0,1803.0,15,0.831947028637,295,16.3616008759,263,14.5867996216,115.0,6.37825845813,110.0,6.07399226946
420034735001,278.0,771.0,4,0.518806993961,151,19.5849990845,62,8.04150009155,46.0,5.96627756161,0.0,0.0
420034735002,330.0,869.0,9,1.03567004204,183,21.0587005615,54,6.21403980255,66.0,7.59493670886,8.0,0.947867298578
420034735003,751.0,2040.0,20,0.980391979218,370,18.1373004913,239,11.7157001495,148.0,7.25490196078,177.0,8.71921182266
420034736011,354.0,916.0,6,0.655022025108,165,18.0130996704,95,10.3711996078,66.0,7.20524017467,69.0,6.69253152279
420034736012,703.0,1519.0,12,0.78999298811,219,14.4174003601,525,34.5621986389,71.0,4.6741277156,192.0,17.2197309417
420034736013,702.0,1614.0,23,1.42502999306,279,17.2861995697,156,9.66543006897,168.0,10.4089219331,237.0,14.6386658431
420034736021,292.0,718.0,3,0.417827010155,112,15.5988998413,86,11.9777002335,49.0,6.82451253482,77.0,8.76993166287
420034736022,860.0,2115.0,17,0.803782999516,341,16.1229000092,253,11.9622001648,267.0,12.6241134752,265.0,13.3032128514
420034736023,298.0,692.0,7,1.01155996323,115,16.6184997559,81,11.7052001953,38.0,5.49132947977,30.0,3.83631713555
420034736024,755.0,1075.0,5,0.465115994215,74,6.88371992111,557,51.813999176,54.0,5.02325581395,186.0,20.0
420034741011,801.0,2026.0,16,0.789732992649,335,16.5349998474,196,9.6742401123,214.0,10.5626850938,158.0,7.72616136919
420034741012,514.0,1575.0,12,0.761905014515,314,19.9365005493,118,7.49206018448,197.0,12.5079365079,74.0,4.54545454545
420034741021,863.0,2238.0,15,0.670240998268,416,18.5879993439,304,13.5836000443,171.0,7.64075067024,84.0,3.52644836272
420034741022,595.0,1447.0,15,1.03663003445,260,17.9682006836,193,13.3379001617,85.0,5.87422252937,23.0,1.65945165945
420034742011,932.0,2600.0,19,0.730768978596,503,19.346200943,259,9.96154022217,230.0,8.84615384615,130.0,4.95238095238
420034742021,999.0,2231.0,10,0.448229014874,332,14.8811998367,496,22.2322006226,174.0,7.79919318691,147.0,8.20770519263
420034742022,935.0,2578.0,29,1.12489998341,493,19.1233997345,284,11.0163002014,202.0,7.83553141971,102.0,3.66510959396
420034742031,524.0,1413.0,16,1.13233995438,263,18.6128997803,148,10.4742002487,82.0,5.80325548478,63.0,4.71204188482
420034742032,277.0,705.0,6,0.851064026356,108,15.3191003799,51,7.23403978348,78.0,11.0638297872,72.0,11.3029827316
420034742033,847.0,2416.0,20,0.827814996243,454,18.7914009094,146,6.04304981232,273.0,11.2996688742,51.0,2.14285714286
420034751011,365.0,921.0,7,0.760043025017,146,15.8522996902,130,14.1150999069,35.0,3.80021715527,305.0,25.4803675856
420034751012,396.0,849.0,11,1.29563999176,118,13.8986997604,93,10.9540996552,70.0,8.24499411072,203.0,23.0419977299
420034751013,626.0,1302.0,5,0.384025007486,165,12.6728000641,271,20.8141002655,48.0,3.6866359447,381.0,24.9508840864
420034751014,1102.0,1630.0,10,0.613497018814,93,5.70552015305,661,40.5521011353,173.0,10.6134969325,177.0,18.9710610932
420034751021,697.0,1665.0,15,0.900901019573,208,12.4925003052,233,13.9940004349,76.0,4.56456456456,208.0,12.5679758308
420034752001,364.0,931.0,7,0.751879990101,153,16.4339008331,114,12.2448997498,23.0,2.47046186896,89.0,8.75984251969
420034752002,416.0,1037.0,8,0.771456003189,159,15.3326997757,165,15.9112997055,37.0,3.56798457088,144.0,14.8760330579
420034752003,520.0,1282.0,11,0.858034014702,188,14.6646003723,195,15.2105998993,41.0,3.19812792512,55.0,4.57951706911
420034752004,694.0,1669.0,14,0.83882600069,245,14.679400444,215,12.8819999695,30.0,1.79748352307,379.0,22.0862470862
420034753011,489.0,761.0,1,0.131405994296,63,8.27857971191,279,36.6623001099,32.0,4.2049934297,104.0,12.5755743652
420034753012,356.0,631.0,5,0.792393028736,70,11.0935001373,136,21.5531005859,19.0,3.01109350238,75.0,19.1326530612
420034753013,879.0,1990.0,24,1.20603001118,300,15.0754003525,259,13.0150995255,106.0,5.32663316583,391.0,18.0018416206
420034753014,497.0,1043.0,9,0.862895011902,137,13.1351995468,148,14.1898002625,93.0,8.91658676894,105.0,12.1247113164
420034753031,670.0,1731.0,16,0.924320995808,236,13.6337003708,200,11.5539999008,52.0,3.00404390526,388.0,20.9843158464
420034753032,466.0,1201.0,14,1.1656999588,195,16.2364997864,163,13.5719995499,41.0,3.41382181515,102.0,7.12788259958
420034753033,485.0,1132.0,7,0.618375003338,129,11.3957996368,174,15.3710002899,28.0,2.47349823322,209.0,22.5215517241
